Date,strategy,vol_targeted,benchmark_ew,ret,bench_ret,leverage
2015-03-09,1.008026104162806,1.008026104162806,0.9989761934021465,0.00041016234743910287,-0.015703807469886127,1.0
2015-03-10,1.008026104162806,1.008026104162806,0.995794076459306,0.0,-0.0031853781540112846,1.0
2015-03-11,1.008026104162806,1.008026104162806,0.9923255818273152,0.0,-0.003483144471318296,1.0
2015-03-12,1.008026104162806,1.008026104162806,1.0001348404185155,0.0,0.007869653603830197,1.0
2015-03-13,1.008026104162806,1.008026104162806,0.985267408849947,0.0,-0.014865427108155855,1.0
2015-03-16,1.008026104162806,1.008026104162806,0.9821193410538813,0.0,-0.003195140494640236,1.0
2015-03-17,1.008026104162806,1.008026104162806,0.9937868438710473,0.0,0.011879923680808408,1.0
2015-03-18,1.008026104162806,1.008026104162806,0.9904402417098646,0.0,-0.0033675251205247296,1.0
2015-03-19,1.008026104162806,1.008026104162806,0.9869852599174563,0.0,-0.003488329378099187,1.0
2015-03-20,1.008026104162806,1.008026104162806,0.9755681910725039,0.0,-0.011567618391694448,1.0
2015-03-23,1.0078244989419736,1.0078244989419736,0.9732113520000378,-0.0002,-0.002415862975067932,1.0
2015-03-24,1.0080442996469543,1.0080442996469543,0.9724842057277537,0.00021809422693284535,-0.0007471617247269189,1.0
2015-03-25,1.0082094080176698,1.0082094080176698,0.9740950378882534,0.0001637907885329363,0.0016564095858956824,1.0
2015-03-26,1.007511276923812,1.007511276923812,0.9615701782898455,-0.0006924465178624167,-0.012857944154566838,1.0
2015-03-27,1.0080441524041877,1.0080441524041877,0.9603096281167188,0.0005289027453894981,-0.0013109289385082128,1.0
2015-03-30,1.0109605311869263,1.0109605311869263,0.9743414822686188,0.0028931061955799124,0.014611802007461018,1.0
2015-03-31,1.0106844217621862,1.0106844217621862,0.9761754476318777,-0.0002731159290818543,0.0018822614007861357,1.0
2015-04-01,1.011349712027455,1.011349712027455,0.9853127236303368,0.0006582571680572639,0.009360280491202109,1.0
